EmpID,BldgID
1002233,1000003
1000775,1000001
1000408,1000002
1002351,1000000
1003021,1000000
1001463,1000003
1002563,1000001
1002225,1000000
1002822,1000000
1001578,1000003
1000140,1000002
1001507,1000001
1002778,1000001
1001225,1000003
1002333,1000002
1000353,1000002
1001521,1000001
1001377,1000001
1001598,1000003
1001772,1000003
1000961,1000003
1002282,1000000
1000407,1000003
1002913,1000001
1002760,1000001
1001444,1000001
1001342,1000001
1000258,1000003
1001995,1000002
1002347,1000001
1002157,1000003
1000287,1000000
1001256,1000002
1001247,1000001
1002485,1000003
1002503,1000000
1002022,1000000
1000146,1000003
1000474,1000001
1001326,1000003
1002607,1000003
1001711,1000002
1000293,1000001
1000977,1000002
1001907,1000003
1002483,1000002
1002543,1000002
1001384,1000000
1001744,1000001
1001925,1000003
1000427,1000000
1001860,1000001
1001930,1000002
1002082,1000003
1001532,1000000
1001070,1000002
1001454,1000003
1001081,1000000
1002805,1000001
1003130,1000002
1000227,1000000
1002557,1000001
1000806,1000002
1000983,1000001
1000517,1000000
1001547,1000001
1001409,1000003
1000870,1000000
1000341,1000001
1002525,1000001
1001537,1000002
1002057,1000001
1002466,1000000
1000803,1000000
1001736,1000002
1002627,1000000
1000912,1000002
1002280,1000002
1001534,1000000
1002482,1000002
1000168,1000000
1002945,1000000
1001277,1000002
1000587,1000001
1001137,1000000
1002591,1000002
1002528,1000003
1000293,1000003
1000099,1000000
1002195,1000003
1001352,1000003
1002953,1000001
1001791,1000000
1002482,1000001
1000429,1000003
1003159,1000001
1000712,1000002
1002204,1000001
1002802,1000000
1000252,1000000
1001413,1000002
1003150,1000001
1001652,1000001
1000201,1000002
1002332,1000003
1002528,1000002
1001699,1000000
1001372,1000003
1000753,1000003
1000606,1000001
1002364,1000001
1001696,1000001
1001341,1000003
1002690,1000003
1002600,1000000
1002556,1000002
1002330,1000001
1001190,1000002
1001907,1000001
1000039,1000003
1002415,1000000
1001218,1000003
1001066,1000002
1001107,1000000
1001982,1000001
1003040,1000001
1002347,1000000
1001532,1000003
1000570,1000002
1002691,1000000
1001462,1000002
1003079,1000000
1000561,1000002
1001290,1000000
1002846,1000000
1002286,1000000
1001314,1000002
1000549,1000003
1002831,1000000
1000241,1000001
1001844,1000003
1001615,1000000
1000726,1000001
1003022,1000000
1001498,1000000
1001238,1000003
1001851,1000001
1002181,1000000
1001075,1000000
1001935,1000003
1001305,1000003
1002663,1000001
1001986,1000003
1000160,1000001
1001091,1000001
1001691,1000002
1001702,1000002
1000972,1000002
1002945,1000000
1000285,1000001
1002377,1000001
1002783,1000003
1000965,1000001
1000409,1000000
1002815,1000000
1002488,1000002
1001719,1000003
1002812,1000000
1002060,1000003
1001461,1000003
1000649,1000003
1000372,1000003
1002790,1000003
1000749,1000000
1000472,1000003
1001978,1000001
1003116,1000003
1002615,1000000
1002754,1000002
1001050,1000002
1003158,1000001
1001723,1000000
1000177,1000003
1000977,1000002
1001742,1000000
1001573,1000000
1003033,1000001
1002219,1000002
1002764,1000002
1001677,1000001
1000140,1000000
1001676,1000000
1003044,1000000
1002092,1000003
1001384,1000002
1000730,1000003
1000020,1000002
1000011,1000002
1002467,1000002
1000922,1000002
1002855,1000001
1003123,1000001
1002994,1000002
1001306,1000000
1000270,1000001
1000669,1000001
1001230,1000001
1002589,1000003
1001902,1000002
1002410,1000000
1001571,1000002
1000289,1000001
1000836,1000001
1000055,1000003
1002015,1000003
1001259,1000002
1001742,1000003
1002133,1000003
1003009,1000002
1000982,1000003
1001716,1000000
1002609,1000003
1001234,1000003
1001501,1000003
1001988,1000000
1002641,1000001
1001288,1000000
1000375,1000001
1002446,1000001
1001202,1000003
1000628,1000002
1001314,1000000
1000563,1000000
1001769,1000000
1001220,1000001
1000125,1000001
1001050,1000003
1003146,1000002
1002883,1000000
1002079,1000002
1001468,1000001
1001497,1000000
1001483,1000000
1002878,1000001
1001721,1000001
1002705,1000002
1000683,1000000
1000750,1000000
1001783,1000000
1000772,1000000
1001672,1000003
1001325,1000001
1000623,1000002
1000131,1000001
1001449,1000003
1000447,1000001
1001721,1000003
1001743,1000000
1000829,1000001
1000768,1000000
1001341,1000000
1000940,1000002
1000552,1000000
1001798,1000003
1001455,1000001
1000279,1000003
1000661,1000002
1000777,1000000
1001946,1000002
1000008,1000002
1002129,1000003
1000886,1000001
1000928,1000000
1002167,1000000
1001839,1000003
1000222,1000000
1001060,1000000
1000588,1000000
1000079,1000003
1000623,1000000
1002743,1000002
1002059,1000002
1000550,1000000
1000437,1000003
1001026,1000002
1000688,1000001
1002278,1000002
1002246,1000001
1002479,1000001
1001049,1000003
1001831,1000001
1000015,1000003
1001937,1000001
1001919,1000001
1002762,1000000
1000263,1000001
1001397,1000003
1001273,1000000
1000963,1000003
1002255,1000000
1001760,1000001
1002992,1000002
1001745,1000001
1000984,1000003
1000975,1000002
1001501,1000003
1002530,1000001
1000257,1000003
1002328,1000003
1002536,1000001
1001599,1000003
1002170,1000000
1001343,1000001
1002380,1000003
1000297,1000001
1002436,1000000
1002425,1000003
1002894,1000002
1001784,1000000
1002632,1000001
1002063,1000003
1002362,1000000
1001302,1000000
1003021,1000003
1000265,1000002
1002449,1000001
1001861,1000002
1002327,1000001
1001898,1000002
1000833,1000000
1001562,1000001
1000139,1000002
1000909,1000000
1001827,1000002
1001005,1000003
1000405,1000002
1001617,1000000
1003061,1000002
1002403,1000002
1001994,1000002
1001672,1000003
1002535,1000003
1000894,1000000
1000213,1000002
1001237,1000003
1000556,1000001
1001183,1000000
1000340,1000002
1001282,1000000
1002999,1000003
1002767,1000002
1000883,1000001
1000570,1000003
1000207,1000001
1000672,1000001
1000692,1000001
1001575,1000000
1000726,1000003
1002319,1000000
1003193,1000002
1001401,1000000
1001968,1000003
1001118,1000000
1000269,1000003
1002627,1000000
1001729,1000001
1001681,1000003
1001214,1000000
1000646,1000003
1002919,1000001
1001592,1000001
1002882,1000002
1002501,1000000
1002814,1000002
1002890,1000003
1002727,1000001
1002914,1000000
1000462,1000000
1002873,1000001
1002318,1000003
1002372,1000003
1001477,1000003
1000788,1000003
1002908,1000003
1002772,1000000
1002629,1000000
1002793,1000002
1001102,1000003
1001487,1000002
1000904,1000003
1001973,1000002
1000421,1000000
1000500,1000000
1000123,1000003
1000520,1000000
1000932,1000002
1002913,1000002
1002658,1000000
1000573,1000002
1001141,1000002
1001499,1000002
1002626,1000001
1001838,1000000
1001411,1000003
1001927,1000000
1001910,1000003
1002311,1000003
1001985,1000000
1001833,1000001
1001932,1000000
1002864,1000003
1000956,1000000
1002747,1000001
1001334,1000001
1002114,1000000
1000009,1000002
1000173,1000002
1001490,1000000
1001515,1000002
1002216,1000002
1001458,1000000
1001212,1000003
1003137,1000001
1001966,1000001
1001914,1000000
1002257,1000003
1000549,1000000
1002975,1000000
1000980,1000001
1002441,1000002
1000422,1000000
1000068,1000000
1001130,1000003
1001220,1000001
1002373,1000000
1000963,1000002
1002994,1000000
1002040,1000000
1002959,1000002
1001540,1000000
1002175,1000001
1001261,1000001
1001826,1000002
1000074,1000001
1000873,1000003
1000962,1000002
1001549,1000000
1000973,1000000
1000280,1000000
1001207,1000001
1000148,1000002
1002296,1000001
1002777,1000003
1003186,1000003
1000549,1000001
1001645,1000000
1001297,1000001
1001586,1000000
1001216,1000000
1003032,1000002
1000679,1000000
1000992,1000002
1001460,1000001
1001892,1000002
1003011,1000001
1000293,1000003
1003080,1000000
1000532,1000003
1000862,1000001
1000843,1000000
1002711,1000001
1003188,1000000
1001799,1000000
1002193,1000000
1000528,1000000
1000221,1000002
1003012,1000001
1000365,1000002
1000723,1000000
1002017,1000000
1002521,1000000
1002968,1000000
1002732,1000003
1000015,1000002
1001775,1000002
1002415,1000003
1002423,1000002
1001702,1000001
1000091,1000000
1001316,1000003
1001617,1000000
1001164,1000003
1001808,1000000
1002450,1000000
1002619,1000002
1000962,1000003
1002307,1000000
1001656,1000002
1000538,1000002
1003112,1000003
1002490,1000003
1000518,1000001
1000493,1000000
1001852,1000003
1000083,1000002
1002323,1000000
1001623,1000002
1002327,1000001
1003143,1000002
1002966,1000000
1002505,1000001
1002833,1000001
1000513,1000002
1002814,1000000
1002889,1000001
1000191,1000002
1000862,1000001
1002830,1000003
1001105,1000003
1001377,1000000
1003192,1000001
1002440,1000003
1001241,1000002
1001384,1000002
1001055,1000001
1002195,1000003
1000748,1000003
1002673,1000000
1000182,1000003
1002621,1000000
1001457,1000002
1002880,1000000
1002991,1000003
1001786,1000000
1000074,1000002
1000992,1000000
1001839,1000001
1000332,1000003
1002013,1000000
1002355,1000003
1002286,1000002
1002911,1000003
1000398,1000002
1000105,1000001
1001858,1000000
1002822,1000002
1001628,1000001
1001018,1000003
1002621,1000002
1001653,1000001
1003039,1000000
1001836,1000002
1001391,1000003
1002746,1000003
1001911,1000003
1001273,1000000
1002897,1000000
1000433,1000002
1001560,1000003
1001867,1000000
1002235,1000000
1000778,1000000
1002214,1000003
1000334,1000003
1002322,1000002
1001827,1000000
1001629,1000000
1001215,1000003
1003167,1000001
1002411,1000000
1001694,1000002
1001617,1000003
1001952,1000001
1000313,1000002
1000915,1000000
1000510,1000001
1001545,1000001
1001166,1000000
1000389,1000001
1000897,1000001
1000642,1000003
1000663,1000002
1000429,1000001
1002279,1000003
1001622,1000002
1002605,1000001
1001609,1000001
1000408,1000003
1001540,1000002
1003070,1000002
1001891,1000003
1001193,1000002
1000622,1000003
1001324,1000003
1000182,1000002
1000746,1000003
1001321,1000003
1002931,1000001
1000577,1000001
1000397,1000003
1000569,1000000
1000055,1000000
1001124,1000003
1000258,1000000
1001393,1000002
1001068,1000001
1002325,1000000
1002268,1000001
1002892,1000001
1001879,1000000
1001307,1000000
1003075,1000003
1000695,1000003
1002824,1000003
1002475,1000002
1001438,1000003
1000039,1000003
1000792,1000000
1002276,1000000
1002604,1000000
1002993,1000002
1002221,1000003
1002077,1000003
1001915,1000001
1001851,1000000
1000681,1000001
1002208,1000003
1002407,1000003
1000372,1000000
1001552,1000002
1002403,1000002
1003003,1000001
1000255,1000003
1000493,1000001
1001703,1000003
1001230,1000000
1002517,1000003
1001244,1000000
1000025,1000000
1003172,1000001
1000148,1000001
1001021,1000002
1000712,1000002
1001507,1000003
1000056,1000003
1002681,1000002
1000047,1000000
1002831,1000003
1000558,1000001
1001621,1000001
1000843,1000002
1001593,1000002
1001836,1000002
1002013,1000000
1000772,1000002
1000837,1000001
1000698,1000000
1002618,1000000
1003124,1000002
1000892,1000002
1000770,1000000
1002652,1000002
1002090,1000000
1001575,1000000
1000076,1000003
1000507,1000003
1002290,1000000
1000673,1000003
1000430,1000003
1002161,1000000
1001354,1000002
1001106,1000003
1000332,1000002
1002404,1000003
1002133,1000001
1001118,1000003
1001051,1000001
1002457,1000003
1000395,1000000
1000331,1000002
1001537,1000001
1000090,1000001
1000116,1000000
1001388,1000001
1002776,1000003
1002599,1000001
1001918,1000003
1000182,1000001
1000390,1000000
1000466,1000003
1002981,1000000
1000758,1000001
1002492,1000001
1000737,1000002
1002351,1000001
1003185,1000003
1001833,1000000
1002878,1000002
1000504,1000002
1002849,1000002
1001123,1000001
1001987,1000002
1003191,1000002
1002282,1000003
1001757,1000003
1001274,1000003
1002140,1000001
1002817,1000002
1002975,1000003
1003110,1000001
1001807,1000002
1000762,1000003
1000495,1000003
1002737,1000000
1001028,1000003
1001958,1000000
1000507,1000001
1000315,1000003
1002974,1000003
1001086,1000002
1002281,1000000
1002644,1000001
1001781,1000003
1001105,1000003
1000693,1000000
1001302,1000002
1002123,1000000
1001280,1000001
1001685,1000002
1000265,1000000
1002302,1000003
1001311,1000002
1002783,1000001
1002778,1000001
1002945,1000002
1000462,1000000
1000156,1000002
1000083,1000003
1003031,1000002
1002526,1000003
1000011,1000002
1000961,1000003
1000857,1000001
1002673,1000001
1002725,1000002
1001843,1000003
1000954,1000000
1002332,1000003
1001401,1000001
1002734,1000003
1000638,1000000
1002237,1000003
1001798,1000000
1000977,1000001
1001250,1000000
1000614,1000001
1002789,1000001
1001653,1000003
1002538,1000003
1001424,1000002
1001188,1000002
1001087,1000003
1002875,1000003
1001280,1000003
1000053,1000002
1002881,1000001
1001464,1000002
1002719,1000002
1002272,1000001
1000446,1000003
1002312,1000002
1001325,1000002
1001579,1000002
1000392,1000002
1002012,1000001
1002212,1000001
1002185,1000002
1002795,1000001
1002996,1000000
1002029,1000003
1000935,1000001
1002244,1000000
1001904,1000001
1001693,1000002
1003063,1000002
1000399,1000003
1000403,1000002
1002722,1000002
1002482,1000003
1003124,1000000
1002526,1000000
1001961,1000000
1000053,1000003
1001477,1000002
1002447,1000003
1001920,1000002
1002352,1000003
1001837,1000003
1000070,1000001
1000833,1000001
1001364,1000002
1001366,1000002
1000677,1000003
1001832,1000000
1001436,1000002
1002654,1000001
1002818,1000002
1001971,1000002
1000397,1000000
1001339,1000002
1000941,1000002
1001676,1000000
1002310,1000003
1001484,1000003
1001503,1000002
1000249,1000001
1000024,1000001
1001361,1000003
1001582,1000000
1000183,1000001
1001513,1000003
1001138,1000002
1002588,1000001
1002413,1000002
1000498,1000001
1001999,1000000
1001260,1000001
1001590,1000000
1002566,1000001
1003177,1000002
1002331,1000003
1002878,1000000
1001540,1000003
1000325,1000000
1001998,1000000
1002055,1000003
1001836,1000003
1001990,1000003
1002011,1000002
1000774,1000002
1002677,1000002
1003182,1000002
1002561,1000002
1001342,1000001
1002489,1000003
1000008,1000002
1001456,1000000
1003193,1000001
1002690,1000003
1002011,1000003
1002471,1000002
1001024,1000001
1002211,1000002
1000966,1000001
1001434,1000002
1001090,1000003
1001404,1000003
1001485,1000000
1001455,1000002
1000981,1000000
1000197,1000001
1001098,1000001
1002036,1000003
1002441,1000002
1002511,1000000
1001886,1000002
1001277,1000001
1000389,1000003
1001962,1000002
1001103,1000000
1003102,1000002
1001431,1000000
1000334,1000000
1002889,1000001
1002723,1000002
1003140,1000003
1002797,1000003
1000693,1000000
1002632,1000001
1002662,1000002
1001588,1000002
1002477,1000003
1000891,1000003
1002999,1000003
1002319,1000000
1001179,1000002
1000410,1000003
1000890,1000000
1002470,1000001
1002527,1000000
1001810,1000001
1002182,1000002
1000166,1000000
1001094,1000003
1000302,1000003
1000204,1000000
1000334,1000000
1002783,1000000
1001604,1000001
1001189,1000003
1002755,1000000
1001092,1000003
1001817,1000002
1002648,1000003
1001913,1000001
1001656,1000003
1000080,1000003
1000948,1000003
1002956,1000003
1002275,1000003
1002386,1000003
1001945,1000002
1001489,1000003
1001327,1000000
1000085,1000000
1000953,1000000
1001950,1000000
1002438,1000003
1001117,1000001
1002070,1000001
1002345,1000001
1001586,1000001
1002654,1000002
1001570,1000001
1003119,1000001
1001229,1000003
1002481,1000001
1000568,1000000
1001026,1000002
1001731,1000001
1003100,1000000
1002162,1000000
1002039,1000003
1002468,1000000
1001370,1000000
1000339,1000000
1001667,1000000
1000402,1000002
1001766,1000003
1001426,1000002
1001255,1000002
1001277,1000003
1001393,1000001
1000321,1000002
1000401,1000003
1000940,1000000
1000684,1000000
1003124,1000003
1001516,1000003
1000642,1000003
1002339,1000002
1000153,1000001
1002784,1000000
1000531,1000000
1000599,1000000
1001394,1000003
1003077,1000000
1000847,1000000
1000284,1000003
1001869,1000003
1000380,1000000
1000983,1000000
1000318,1000001
1001596,1000000
1000629,1000001
1001448,1000000
1001249,1000003
1000488,1000000
1002416,1000000
1002968,1000003
1002283,1000000
1002217,1000002
1000030,1000003
1000221,1000001
1002130,1000003
1000640,1000000
1000565,1000002
1003149,1000003
1001235,1000001
1000770,1000002
1001037,1000002
1003105,1000001
1002819,1000000
1001954,1000000
1001534,1000002
1001081,1000001
1000987,1000002
1002173,1000000
1002295,1000000
1001382,1000003
1002403,1000003
1001355,1000003
1003051,1000000
1003057,1000003
1001742,1000002
1003003,1000001
1002836,1000002
1002357,1000001
1002505,1000000
1002662,1000002
1002192,1000003
1000447,1000003
1002066,1000001
1001827,1000002
1000624,1000003
1000908,1000002
1001276,1000002
1002091,1000000
1000248,1000001
1000277,1000000
1000743,1000002
1000557,1000000
1002435,1000002
1000518,1000002
1000985,1000000
1000744,1000000
1002612,1000003
1001092,1000001
1002421,1000002
1000230,1000002
1000832,1000003
1001068,1000003
1001263,1000003
1000707,1000001
1000193,1000000
1001866,1000003
1000326,1000001
1002006,1000003
1001584,1000001
1002326,1000003
1003064,1000001
1001131,1000000
1001994,1000000
1001708,1000001
1001320,1000002
1002935,1000000
1000612,1000002
1001376,1000001
1002416,1000003
1003168,1000002
1001898,1000001
1000929,1000002
1002415,1000003
1001036,1000001
1002409,1000000
1000168,1000002
1001731,1000003
1002271,1000000
1001418,1000003
1002276,1000003
1000444,1000000
1000914,1000003
1000034,1000001
1000312,1000002
1001288,1000001
1000232,1000002
1001149,1000000
1001215,1000000
1001781,1000000
1001586,1000003
1001366,1000001
1002346,1000002
1002476,1000001
1002612,1000001
1000085,1000003
1000061,1000000
1002668,1000003
1001672,1000003
1002972,1000002
1001139,1000000
1001453,1000000
1000256,1000003
1001329,1000003
1000733,1000003
1001021,1000000
1003028,1000002
1001383,1000003
1002889,1000002
1002527,1000001
1000229,1000000
1002089,1000002
1001613,1000002
1000051,1000002
1002877,1000002
1001005,1000000
1002040,1000001
1001930,1000000
1000885,1000000
1002463,1000000
1000101,1000003
1001877,1000000
1003048,1000000
1001608,1000002
1001073,1000000
1000820,1000001
1001436,1000000
1000650,1000000
1000385,1000001
1000954,1000003
1002469,1000002
1002286,1000000
1000882,1000001
1001530,1000003
1001196,1000003
1002084,1000000
1000742,1000003
1002459,1000001
1002891,1000002
1002395,1000002
1001651,1000000
1002171,1000003
1002033,1000001
1002202,1000002
1002454,1000000
1002927,1000003
1002708,1000002
1002353,1000000
1000474,1000002
1002418,1000003
1000321,1000003
1002794,1000003
1002868,1000001
1002450,1000001
1002223,1000000
1001791,1000003
1002946,1000002
1000760,1000003
1001284,1000000
1000995,1000002
1002090,1000002
1002603,1000000
1001460,1000001
1000235,1000001
1000353,1000002
1001523,1000003
1001576,1000003
1001926,1000001
1000658,1000000
1002520,1000002
1003072,1000003
1000115,1000003
1000223,1000002
1001525,1000003
1001643,1000002
1000929,1000001
1000033,1000000
1002978,1000002
1000125,1000003
1002414,1000002
1001465,1000002
1002150,1000002
1001769,1000000
1000248,1000000
1002124,1000002
1002122,1000000
1000332,1000003
1001303,1000003
1000118,1000003
1002060,1000000
1001498,1000002
1002398,1000002
1000792,1000001
1000171,1000003
1001772,1000003
1001909,1000002
1002134,1000001
1000318,1000002
1001359,1000000
1000113,1000002
1002070,1000002
1003139,1000000
1000348,1000002
1000319,1000001
1001016,1000000
1002424,1000000
1002568,1000003
1002342,1000000
1001305,1000003
1002380,1000002
1000943,1000002
1002911,1000003
1002907,1000001
1002615,1000003
1000014,1000000
1001112,1000001
1000933,1000003
1002073,1000001
1003051,1000001
1001225,1000002
1001776,1000002
1000025,1000003
1001065,1000002
1002747,1000003
1001320,1000002
1002022,1000003
1000673,1000000
1002255,1000003
1002455,1000002
1000298,1000003
1000584,1000000
1001883,1000001
1001457,1000002
1002536,1000001
1002067,1000000
1000752,1000003
1001449,1000003
1000770,1000003
1001154,1000001
1000731,1000003
1000391,1000003
1000508,1000000
1003068,1000000
1002851,1000001
1000070,1000000
1001572,1000003
1001805,1000000
1000642,1000003
1001233,1000001
1000893,1000003
1002734,1000001
1001285,1000000
1000248,1000003
1000297,1000003
1002837,1000002
1002390,1000002
1003089,1000003
1002583,1000002
1003179,1000001
1002577,1000003
1001101,1000003
1001022,1000001
1001146,1000003
1000520,1000003
1001193,1000001
1002497,1000002
1002986,1000001
1001711,1000003
1001972,1000000
1000676,1000001
1002731,1000002
1001993,1000000
1000630,1000001
1000683,1000003
1000284,1000003
1002051,1000002
1002521,1000000
1001748,1000001
1003015,1000001
1001132,1000002
1002173,1000003
1001317,1000002
1002640,1000003
1003192,1000002
1001745,1000001
1002762,1000002
1001857,1000001
1002125,1000001
1001406,1000002
1000383,1000003
1002612,1000002
1002388,1000003
1000725,1000003
1001347,1000003
1002406,1000000
1001103,1000003
1000241,1000003
1000172,1000000
1000564,1000002
1000696,1000002
1001622,1000001
1002241,1000003
1000227,1000000
1001769,1000003
1001250,1000001
1002836,1000002
1001584,1000001
1002695,1000003
1001642,1000000
1001702,1000000
1002330,1000003
1002876,1000003
1000375,1000001
1003182,1000000
1001199,1000000
1001927,1000001
1002477,1000001
1003174,1000003
1002837,1000000
1002380,1000000
1002260,1000003
1003164,1000000
1000504,1000001
1003146,1000002
1000589,1000000
1000449,1000002
1002943,1000000
1003106,1000001
1002975,1000001
1002416,1000002
1001422,1000002
1002608,1000002
1001569,1000002
1002860,1000003
1001070,1000001
1002075,1000001
1002225,1000000
1003066,1000003
1001905,1000002
1000874,1000002
1000611,1000000
1001988,1000000
1001285,1000001
1002995,1000000
1000834,1000000
1003004,1000000
1000826,1000003
1001756,1000003
1000151,1000000
1001800,1000002
1002949,1000000
1000968,1000000
1002039,1000001
1000417,1000002
1000285,1000001
1001203,1000001
1000284,1000002
1002736,1000001
1002375,1000001
1001509,1000003
1002352,1000003
1002697,1000002
1000716,1000001
1001281,1000003
1002738,1000002
1001611,1000002
1002662,1000002
1003037,1000002
1001822,1000003
1002464,1000001
1001183,1000000
1003166,1000001
1001841,1000003
1003071,1000003
1001505,1000002
1002644,1000001
1001658,1000000
1002482,1000001
1000683,1000003
1000373,1000002
1002301,1000000
1002600,1000002
1003129,1000000
1000397,1000003
1000775,1000000
1001803,1000000
1000918,1000003
1001208,1000001
1001097,1000001
1000126,1000003
1001929,1000003
1003154,1000003
1002166,1000000
1000045,1000000
1001856,1000003
1003120,1000000
1002828,1000003
1001435,1000003
1001270,1000000
1003094,1000001
1002939,1000002
1003031,1000000
1000009,1000001
1001380,1000000
1003051,1000000
1002922,1000000
1000272,1000003
1002972,1000001
1001156,1000002
1000836,1000000
1002256,1000000
1000175,1000001
1000242,1000000
1001840,1000001
1000682,1000003
1001842,1000003
1001150,1000000
1003055,1000000
1002466,1000003
1002353,1000001
1001432,1000003
1001789,1000003
1000810,1000003
1000663,1000000
1000279,1000001
1002176,1000002
1000844,1000001
1000564,1000003
1000808,1000000
1002535,1000002
1000689,1000002
1002050,1000000
1000728,1000000
1003025,1000000
1000199,1000002
1001700,1000001
1001049,1000000
1001654,1000002
1002332,1000000
1001503,1000000
1002036,1000001
1000939,1000001
1001575,1000003
1001056,1000000
1001662,1000001
1003017,1000001
1001524,1000002
1002442,1000001
1001485,1000002
1001497,1000001
1002670,1000000
1000071,1000000
1000143,1000001
1002755,1000001
1001212,1000001
1002030,1000003
1000295,1000001
1002276,1000003
1002629,1000003
1001936,1000001
1001021,1000003
1002093,1000001
1000088,1000002
1000892,1000002
1000013,1000002
1001494,1000000
1003147,1000001
1001693,1000003
1002950,1000002
1000645,1000001
1000088,1000002
1000211,1000003
1000414,1000000
1000846,1000000
1000644,1000002
1003044,1000000
1001864,1000002
1002154,1000003
1001849,1000002
1000983,1000000
1002633,1000000
1002514,1000002
1002705,1000002
1001902,1000003
1002237,1000002
1000863,1000002
1001552,1000000
1001698,1000003
1001403,1000000
1000897,1000003
1000050,1000003
1002061,1000000
1001812,1000000
1000876,1000003
1002109,1000000
1001704,1000003
1001332,1000002
1001878,1000002
1001144,1000003
1001799,1000000
1000876,1000003
1000621,1000002
1000722,1000003
1001900,1000002
1000110,1000002
1001803,1000000
1000087,1000000
1002964,1000000
1001922,1000001
1000747,1000003
1002430,1000002
1003018,1000001
1003056,1000000
1000555,1000002
1001537,1000003
1001391,1000002
1000753,1000001
1002126,1000001
1000329,1000002
1001172,1000003
1002052,1000002
1001202,1000002
1000796,1000000
1000436,1000001
1001230,1000001
1002332,1000003
1000259,1000002
1000149,1000002
1002109,1000002
1000245,1000002
1002537,1000000
1001034,1000000
1000575,1000000
1000006,1000000
1002083,1000001
1000259,1000002
1002250,1000002
1002613,1000003
1000625,1000003
1002051,1000003
1003186,1000001
1002684,1000001
1001747,1000000
1001782,1000001
1001838,1000001
1002157,1000002
1002213,1000003
1001857,1000000
1002555,1000003
1003056,1000001
1000085,1000003
1002986,1000002
1002441,1000003
1001247,1000002
1001207,1000003
1000236,1000003
1002183,1000003
1002786,1000003
1003045,1000000
1002992,1000002
1002464,1000003
1002190,1000003
1003039,1000000
1000575,1000002
1000142,1000001
1002896,1000002
1003047,1000000
1002860,1000002
1002487,1000002
1002293,1000001
1002814,1000000
1002645,1000001
1002646,1000000
1000180,1000001
1002653,1000001
1002874,1000003
1002082,1000001
1000755,1000003
1000780,1000001
1001028,1000001
1002249,1000001
1000912,1000000
1000712,1000003
1001308,1000001
1002106,1000002
1002921,1000001
1000320,1000000
1001453,1000000
1001193,1000001
1002353,1000002
1002428,1000002
1001731,1000001
1001235,1000000
1001227,1000000
1002566,1000003
1000736,1000002
1000963,1000003
1000536,1000002
1002765,1000002
1001338,1000003
1000502,1000002
1001003,1000003
1001072,1000003
1001123,1000002
1000625,1000003
1001485,1000000
1001800,1000001
1002319,1000000
1001049,1000001
1001321,1000003
1002274,1000000
1002612,1000002
1000132,1000002
1001594,1000001
1003029,1000000
1002209,1000003
1002531,1000001
1001413,1000000
1001441,1000000
1000363,1000002
1002947,1000002
1001005,1000002
1001000,1000003
1000687,1000001
1000191,1000002
1002631,1000000
1000395,1000002
1002649,1000001
1000512,1000002
1000184,1000000
1000839,1000002
1000722,1000001
1001784,1000001
1002938,1000000
1000715,1000002
1001849,1000000
1002790,1000000
1000700,1000003
1003019,1000001
1000185,1000000
1002521,1000001
1002698,1000002
1002143,1000001
1000876,1000001
1002328,1000000
1001542,1000003
1001223,1000001
1000298,1000002
1001775,1000000
1001612,1000003
1001174,1000001
1002242,1000003
1002964,1000000
1001496,1000003
1002859,1000000
1001671,1000001
1002522,1000001
1002199,1000001
1001427,1000001
1002982,1000000
1003099,1000002
1003178,1000000
1002282,1000002
1002423,1000003
1000331,1000000
1002841,1000003
1001747,1000001
1000521,1000001
1001373,1000000
1001780,1000000
1001719,1000001
1000466,1000001
1002287,1000001
1002261,1000002
1002768,1000000
1000767,1000000
1000221,1000001
1002191,1000000
1001278,1000001
1001147,1000001
1002933,1000001
1000195,1000001
1001500,1000001
1002130,1000002
1001404,1000002
1002962,1000002
1001546,1000002
1001417,1000003
1000979,1000002
1001317,1000002
1002184,1000003
1000912,1000000
1000298,1000000
1002386,1000000
1000354,1000002
1000297,1000000
1002173,1000003
1001952,1000000
1002110,1000001
1002108,1000001
1002654,1000002
1001833,1000003
1000214,1000000
1001660,1000001
1001218,1000000
1000066,1000003
1000474,1000002
1000077,1000002
1000939,1000000
1002086,1000003
1000091,1000000
1000803,1000000
1000301,1000000
1000177,1000003
1002813,1000001
1001039,1000002
1000259,1000002
1000132,1000002
1002412,1000003
1001001,1000003
1000463,1000001
1002522,1000002
1000057,1000001
1000867,1000001
1002747,1000001
1001344,1000000
1002046,1000000
1003086,1000000
1000174,1000002
1000168,1000003
1002472,1000001
1001947,1000001
1001307,1000000
1000546,1000002
1001370,1000000
1002122,1000002
1000603,1000002
1001498,1000002
1001157,1000000
1000725,1000001
1000361,1000001
1000068,1000001
1002805,1000003
1002811,1000002
1001300,1000001
1002768,1000003
1000262,1000003
1001184,1000001
1000342,1000000
1002483,1000003
1000481,1000002
1001080,1000001
1001594,1000002
1002786,1000002
1002234,1000000
1001624,1000002
1002657,1000003
1001320,1000002
1000212,1000002
1001014,1000003
1001670,1000003
1001590,1000001
1002451,1000000
1000724,1000000
1001128,1000000
1000970,1000003
1001781,1000003
1002354,1000002
1000977,1000003
1000213,1000001
1001219,1000002
1001073,1000001
1001647,1000000
1000339,1000001
1003182,1000003
1001823,1000003
1000999,1000002
1001231,1000001
1001512,1000003
